tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
48h,46.0055,13.25137,297.42,22 de April,Lumignacco,Friuli-Venezia Giulia,IT,Italia
48h,45.44601,16.39664,299.6,22 de April,Grad Sisak,Sisačko-moslavačka županija,HR,Croacia
48h,41.18264,32.63206,298.02,22 de April,Karabük,Karabük,TR,Turquía
48h,45.51949,11.49696,316.8,22 de April,Vicenza,Veneto,IT,Italia
48h,45.38287,11.95003,298.66,22 de April,Padova,Veneto,IT,Italia
48h,44.86531,13.82637,303.01,22 de April,Grad Pula,Istarska županija,HR,Croacia
48h,41.01944,28.55462,301.74,22 de April,Büyükçekmece,İstanbul,TR,Turquía
48h,42.57124,12.67454,314.05,22 de April,Terni,Umbria,IT,Italia
48h,40.63006,18.00193,303.24,22 de April,Brindisi,Puglia,IT,Italia
48h,40.52073,17.20776,299.54,22 de April,Taranto,Puglia,IT,Italia
48h,38.79389,15.20945,326.65,22 de April,Lipari,Sicilia,IT,Italia
48h,38.20462,15.26652,302.24,22 de April,Milazzo,Sicilia,IT,Italia
48h,39.08146,9.02076,301.33,22 de April,Sarroccu/Sarroch,Sardigna/Sardegna,IT,Italia
48h,37.43967,15.03154,302.01,22 de April,Catania,Sicilia,IT,Italia
48h,37.21062,15.16886,300.44,22 de April,Augusta,Sicilia,IT,Italia
48h,38.37688,-0.54673,299.45,22 de April,Alacant / Alicante,Alacant / Alicante,ES,España
48h,36.02827,14.25206,307.01,22 de April,Ta' Sannat,Għawdex,MT,Malta
48h,65.56359,22.23195,326.22,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.35686,19.36527,297.18,22 de April,Arvidsjaurs kommun,Norrbottens län,SE,Suecia
48h,64.65933,24.42275,325.53,22 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.66391,21.28123,309.82,22 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
48h,63.31895,9.14194,306.74,22 de April,Heim,Trøndelag,NO,Noruega
48h,61.98841,5.00961,326.6,22 de April,Kinn,Vestland,NO,Noruega
48h,60.28809,22.29317,297.12,22 de April,Pargas,Lounais-Suomen aluehallintovirasto,FI,Finlandia
48h,60.1368,16.19056,297.17,22 de April,Avesta,Dalarnas län,SE,Suecia
48h,58.68121,17.13479,325.24,22 de April,Oxelösund,Södermanlands län,SE,Suecia
48h,58.38556,13.82771,305.07,22 de April,Skövde,Västra Götalands län,SE,Suecia
48h,57.71159,18.80294,298.83,22 de April,Gotlands kommun,Gotlands län,SE,Suecia
48h,58.36083,12.37405,323.08,22 de April,Vänersborgs kommun,Västra Götalands län,SE,Suecia
48h,58.34633,11.42478,302.93,22 de April,Lysekils kommun,Västra Götalands län,SE,Suecia
48h,58.56492,6.38909,308.65,22 de April,Lund,Rogaland,NO,Noruega
48h,56.69159,22.59125,300.69,22 de April,Brocēni,Kurzeme,LV,Letonia
48h,57.70011,11.87516,302.99,22 de April,Göteborg,Västra Götalands län,SE,Suecia
48h,57.06265,9.97684,327.09,22 de April,Aalborg,Region Nordjylland,DK,Dinamarca
48h,53.69912,18.92167,297.13,22 de April,Kwidzyn,województwo pomorskie,PL,Polonia
48h,53.51759,10.0376,299.41,22 de April,Hamburg,NA,DE,Alemania
48h,53.14084,8.67727,321.17,22 de April,Bremen,Bremen,DE,Alemania
48h,52.48832,13.83952,300.3,22 de April,Rüdersdorf bei Berlin,Brandenburg,DE,Alemania
48h,52.17041,14.62908,311.25,22 de April,Eisenhüttenstadt,Brandenburg,DE,Alemania
48h,50.93164,21.67706,306.6,22 de April,gmina Ożarów,województwo świętokrzyskie,PL,Polonia
48h,61.77375,5.29777,300.36,22 de April,Bremanger,Vestland,NO,Noruega
48h,59.64882,6.36379,304.02,22 de April,Sauda,Rogaland,NO,Noruega
48h,58.16328,-5.29391,309.53,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,53.87595,9.58713,296.73,22 de April,Krempermarsch,Schleswig-Holstein,DE,Alemania
48h,56.40112,-5.42021,301.26,22 de April,Kilmore,Alba / Scotland,GB,Reino Unido
48h,50.33586,3.49291,296.56,22 de April,Valenciennes,Hauts-de-France,FR,Francia
48h,52.64226,-8.68853,310.89,22 de April,Limerick,County Limerick,IE,Irlanda
48h,51.48074,-3.13855,297.06,22 de April,Cardiff,Cymru / Wales,GB,Reino Unido
48h,51.683839999999996,-5.03,303.59,22 de April,Rhoscrowther,Cymru / Wales,GB,Reino Unido
48h,48.61106,6.11718,300.15,22 de April,Nancy,Grand Est,FR,Francia
48h,38.92326,-9.01172,296.49,22 de April,Sobralinho,Lisboa,PT,Portugal
48h,60.68505,27.48274,347.91,22 de April,Miehikkälä,Etelä-Suomen aluehallintovirasto,FI,Finlandia
48h,63.70271,27.58746,325.56,22 de April,Sonkajärvi,Itä-Suomen aluehallintovirasto,FI,Finlandia
48h,36.87331,34.73833,337.36,22 de April,Akdeniz,Mersin,TR,Turquía
48h,38.78077,26.93844,326.97,22 de April,Aliağa,Ege Bölgesi,TR,Turquía
48h,40.46906,34.10818,332.97,22 de April,Sungurlu,Çorum,TR,Turquía
48h,40.16155,28.37715,327.75,22 de April,Karacabey,Bursa,TR,Turquía
48h,40.75709,30.65584,338.94,22 de April,Yayalar,Sakarya,TR,Turquía
48h,40.8575,31.03286,327.57,22 de April,Çilimli,Düzce,TR,Turquía
48h,41.01395,30.55998,328.51,22 de April,Gölkent Mahallesi,Sakarya,TR,Turquía
48h,41.25326,31.41568,332.55,22 de April,Gülüç,Zonguldak,TR,Turquía
48h,41.26535,31.4266,340.35,22 de April,Ereğli,Zonguldak,TR,Turquía
48h,45.23292,27.8806,328.84,22 de April,Lacu Sărat,Brăila,RO,Rumanía
48h,45.80939,24.92572,332.38,22 de April,Luța,Brașov,RO,Rumanía
48h,46.49171,22.46386,337.51,22 de April,Șuștiu,Bihor,RO,Rumanía
48h,45.46647,18.21889,329.47,22 de April,Podgorač,Osječko-baranjska županija,HR,Croacia
48h,46.6943,21.6725,335.51,22 de April,Ghiorac,Bihor,RO,Rumanía
48h,50.44904,20.48087,331.88,22 de April,gmina Pińczów,województwo świętokrzyskie,PL,Polonia
48h,52.08769,20.81109,329.89,22 de April,gmina Nadarzyn,województwo mazowieckie,PL,Polonia
48h,54.76336,24.63648,342.17,22 de April,Elektrėnai,Elektrėnų savivaldybė,LT,Lituania
48h,57.66671,12.30191,337.16,22 de April,Härryda kommun,Västra Götalands län,SE,Suecia
48h,60.92594,10.08341,339.1,22 de April,Dokka,Innlandet,NO,Noruega
48h,37.69738,12.86485,332.93,22 de April,Partanna,Sicilia,IT,Italia
48h,44.40409,7.83122,335.99,22 de April,Mondovì,Piemonte,IT,Italia
48h,45.14298,9.9412,330.49,22 de April,Spinadesco,Lombardia,IT,Italia
48h,45.97194,12.72836,339.23,22 de April,Cordenons,Friuli-Venezia Giulia,IT,Italia
48h,43.53988,-5.83111,336.85,22 de April,Carreño,Asturias / Asturies,ES,España
48h,49.78072,18.31972,328.15,22 de April,Vratimov,Moravskoslezsko,CZ,Rep. Checa
48h,51.17901,16.11761,334.06,22 de April,Legnica,województwo dolnośląskie,PL,Polonia
48h,52.39879,12.49734,336,22 de April,Brandenburg an der Havel,Brandenburg,DE,Alemania
48h,52.20834,8.04586,332.45,22 de April,Georgsmarienhütte,Niedersachsen,DE,Alemania
48h,53.69132,-2.87394,339.68,22 de April,West Lancashire,England,GB,Reino Unido
48h,56.17939,14.48949,353.31,22 de April,Bromölla kommun,Skåne län,SE,Suecia
48h,55.86052,-4.37481,327.25,22 de April,Renfrew,Alba / Scotland,GB,Reino Unido
48h,56.70617,-4.09533,338.42,22 de April,Kinloch Rannoch,Alba / Scotland,GB,Reino Unido
48h,58.54087,6.79922,339.71,22 de April,Sirdal,Agder,NO,Noruega
48h,59.34622,10.75248,325.68,22 de April,Moss,Viken,NO,Noruega
48h,38.43014,27.21672,296.12,22 de April,Bornova,Ege Bölgesi,TR,Turquía
48h,36.93758,30.64635,304.71,22 de April,Kepez,Antalya,TR,Turquía
48h,48.45905,17.1936,309.25,23 de April,Rohožník,Bratislavský kraj,SK,Eslovaquia
48h,45.37654,30.9271,333.27,23 de April,NA,NA,NA,Mundo
48h,48.28328,14.32764,295.8,23 de April,Linz,Oberösterreich,AT,Austria
48h,47.98644,16.60585,295.42,23 de April,Mannersdorf am Leithagebirge,Niederösterreich,AT,Austria
48h,48.38558,2.98521,297.99,23 de April,Provins,Île-de-France,FR,Francia
48h,45.42258,27.9627,301.99,23 de April,Galați,Galați,RO,Rumanía
48h,46.94078,18.93826,308.07,23 de April,Dunaújváros,Fejér vármegye,HU,Hungría
48h,45.44132,22.27313,300.41,23 de April,Var,Caraș-Severin,RO,Rumanía
48h,46.06708,13.62749,303.07,23 de April,Gorenja vas,NA,SI,Eslovenia
48h,45.45258,18.03545,297.07,23 de April,Grad Našice,Osječko-baranjska županija,HR,Croacia
48h,45.46366,10.4528,337.3,23 de April,Lonato del Garda,Lombardia,IT,Italia
48h,45.14551,9.94159,342.62,23 de April,Spinadesco,Lombardia,IT,Italia
48h,41.79873,26.70135,295.96,23 de April,Lalapaşa,Edirne,TR,Turquía
48h,43.79663,7.37523,301.2,23 de April,Nice,Provence-Alpes-Côte d'Azur,FR,Francia
48h,41.54814,19.72538,296.23,23 de April,Bashkia Krujë,Shqipëria Veriore,AL,Albania
48h,40.51782,17.20999,313.77,23 de April,Taranto,Puglia,IT,Italia
48h,40.31524,15.90283,295.62,23 de April,Viggiano,Basilicata,IT,Italia
48h,38.79484,15.20873,311.46,23 de April,Lipari,Sicilia,IT,Italia
48h,38.20443,15.26787,304.12,23 de April,Milazzo,Sicilia,IT,Italia
48h,37.75045,14.99049,313.9,23 de April,Belpasso,Sicilia,IT,Italia
48h,37.43943,15.03173,302.72,23 de April,Catania,Sicilia,IT,Italia
48h,37.21294,15.1696,298.61,23 de April,Augusta,Sicilia,IT,Italia
48h,37.12113,15.22048,299.01,23 de April,Priolo Gargallo,Sicilia,IT,Italia
48h,65.76961,24.19114,338.36,23 de April,Tornio,Lapin aluehallintovirasto,FI,Finlandia
48h,66.31042,14.17814,297.05,23 de April,Mo i Rana,Nordland,NO,Noruega
48h,64.65127,24.42164,296.15,23 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.66611,21.28441,328.1,23 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
48h,61.03103,28.17563,299.97,23 de April,Lappeenranta,Etelä-Suomen aluehallintovirasto,FI,Finlandia
48h,61.46248,23.88405,295.82,23 de April,Tampere,Länsi- ja Sisä-Suomen aluehallintovirasto,FI,Finlandia
48h,58.68241,17.12884,303.19,23 de April,Oxelösund,Södermanlands län,SE,Suecia
48h,57.70958,18.8067,305.5,23 de April,Gotlands kommun,Gotlands län,SE,Suecia
48h,57.90373,15.12407,327.59,23 de April,Ydre kommun,Östergötlands län,SE,Suecia
48h,56.69089,22.59029,298.07,23 de April,Brocēni,Kurzeme,LV,Letonia
48h,53.69912,18.92219,295.48,23 de April,Kwidzyn,województwo pomorskie,PL,Polonia
48h,52.17257,14.62822,340.01,23 de April,Eisenhüttenstadt,Brandenburg,DE,Alemania
48h,52.49126,4.61178,306.5,23 de April,Beverwijk,Noord-Holland,NL,Países Bajos
48h,50.9303,21.67692,318.96,23 de April,gmina Ożarów,województwo świętokrzyskie,PL,Polonia
48h,50.94252,21.44241,296.16,23 de April,Ostrowiec Świętokrzyski,województwo świętokrzyskie,PL,Polonia
48h,51.10479,18.94312,313.02,23 de April,gmina Działoszyn,województwo łódzkie,PL,Polonia
48h,50.80772,20.53274,312.84,23 de April,gmina Nowiny,województwo świętokrzyskie,PL,Polonia
48h,50.82765,20.27503,316.76,23 de April,Małogoszcz,województwo świętokrzyskie,PL,Polonia
48h,51.18086,16.11342,295.47,23 de April,Legnica,województwo dolnośląskie,PL,Polonia
48h,50.49324,19.46837,295.21,23 de April,Zawiercie,województwo śląskie,PL,Polonia
48h,50.5336,17.97908,319.94,23 de April,gmina Gogolin,województwo opolskie,PL,Polonia
48h,50.34768,19.29487,299.02,23 de April,Dąbrowa Górnicza,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
48h,50.42243,18.14297,295.2,23 de April,Zdzieszowice,województwo opolskie,PL,Polonia
48h,50.07652,20.10311,303.75,23 de April,Kraków,województwo małopolskie,PL,Polonia
48h,51.17492,3.80926,295.8,23 de April,Zelzate,Oost-Vlaanderen,BE,Bélgica
48h,50.03768,18.48753,302.27,23 de April,Radlin,województwo śląskie,PL,Polonia
48h,49.79612,18.31996,297.07,23 de April,Vratimov,Moravskoslezsko,CZ,Rep. Checa
48h,49.68061,18.66658,310.02,23 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.89679,15.64005,295.19,23 de April,okres Chrudim,Severovýchod,CZ,Rep. Checa
48h,49.21675,16.77658,309.46,23 de April,okres Brno-venkov,Jihovýchod,CZ,Rep. Checa
48h,48.64671,20.21915,298.87,23 de April,Jelšava,Banskobystrický kraj,SK,Eslovaquia
48h,49.52317,5.90504,317.41,23 de April,Differdange,Canton Esch-sur-Alzette,LU,Luxemburgo
48h,60.28948,22.29217,295.05,23 de April,Pargas,Lounais-Suomen aluehallintovirasto,FI,Finlandia
48h,51.49583,6.7404,334.77,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,50.84092,6.95035,313.23,23 de April,Köln,Nordrhein-Westfalen,DE,Alemania
48h,51.17316,3.80381,326.62,23 de April,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.04505,2.30014,326.65,23 de April,Dunkerque,Hauts-de-France,FR,Francia
48h,51.04643,2.2936,311.24,23 de April,Grande-Synthe,Hauts-de-France,FR,Francia
48h,50.70018,2.11175,298.43,23 de April,Saint-Omer,Hauts-de-France,FR,Francia
48h,50.33947,3.49199,295.15,23 de April,Valenciennes,Hauts-de-France,FR,Francia
48h,49.24559,6.8533,322.38,23 de April,Völklingen,Saarland,DE,Alemania
48h,48.98122,1.76359,295.17,23 de April,Mantes-la-Jolie,Île-de-France,FR,Francia
48h,48.38853,2.98065,301.57,23 de April,Montereau-Fault-Yonne,Île-de-France,FR,Francia
48h,41.92421,0.17803,336.63,23 de April,Monzón,Huesca,ES,España
48h,41.3125,1.65971,297.46,23 de April,Santa Margarida i els Monjos,Barcelona,ES,España
48h,39.95219,-0.00284,299.29,23 de April,Castelló de la Plana,Comunitat Valenciana,ES,España
48h,40.00902,-3.90015,295.86,23 de April,Villaluenga de la Sagra,Toledo,ES,España
48h,38.37637,-0.54378,307.97,23 de April,Alacant / Alicante,Alacant / Alicante,ES,España
48h,39.6857,-8.90663,301.64,23 de April,Maceira,Leiria,PT,Portugal
48h,38.92178,-9.00974,300.03,23 de April,Alhandra,Lisboa,PT,Portugal
48h,38.50214,-8.93436,306.61,23 de April,Setúbal,Setúbal,PT,Portugal
48h,36.96854,-1.90556,309.36,23 de April,Carboneras,Almería,ES,España
48h,37.3605,-5.86559,299.62,23 de April,Alcalá de Guadaíra,Sevilla,ES,España
48h,36.71497,-4.33289,299.49,23 de April,Málaga,Málaga,ES,España
48h,65.56477,22.22368,344.73,23 de April,Luleå,Norrbottens län,SE,Suecia
48h,40.48262,34.17739,332.65,23 de April,Sungurlu,Çorum,TR,Turquía
48h,42.69592,21.02733,341.59,23 de April,Komuna e Obiliqit / Opština Obilić,NA,XK,Kosovo
48h,45.49627,27.38391,334.25,23 de April,Măicănești,Vrancea,RO,Rumanía
48h,46.09476,25.01091,344.62,23 de April,Meșendorf,Brașov,RO,Rumanía
48h,46.68266,24.57955,341.56,23 de April,Zona Metropolitană Târgu Mureș,Mureș,RO,Rumanía
48h,47.54657,19.10366,330.65,23 de April,Budapest,Közép-Magyarország,HU,Hungría
48h,48.6052,21.18284,335.61,23 de April,Košice,Košický kraj,SK,Eslovaquia
48h,49.06763,18.93125,355.67,23 de April,Martin,Žilinský kraj,SK,Eslovaquia
48h,50.57193,21.91554,328.65,23 de April,gmina Grębów,województwo podkarpackie,PL,Polonia
48h,49.77768,18.44472,326,23 de April,Havířov,Moravskoslezsko,CZ,Rep. Checa
48h,55.25024,23.87128,342.22,23 de April,Šingaliai,Kėdainių rajono savivaldybė,LT,Lituania
48h,52.15466,10.40659,328.18,23 de April,Salzgitter,Niedersachsen,DE,Alemania
48h,57.12888,24.45995,343.34,23 de April,Ādažu pagasts,Vidzeme,LV,Letonia
48h,53.13322,8.68045,329.42,23 de April,Bremen,Bremen,DE,Alemania
48h,36.03899,14.27474,330.41,23 de April,Ix-Xewkija,Għawdex,MT,Malta
48h,36.74637,15.02577,334.68,23 de April,Noto,Sicilia,IT,Italia
48h,38.02324,15.21151,336.44,23 de April,Rodì Milici,Sicilia,IT,Italia
48h,40.51344,16.88543,339.47,23 de April,Castellaneta,Puglia,IT,Italia
48h,41.63691,13.27011,327.22,23 de April,Ferentino,Lazio,IT,Italia
48h,44.04267,25.64219,336.38,23 de April,Toporu,Giurgiu,RO,Rumanía
48h,43.54003,13.27913,335.81,23 de April,Jesi,Marche,IT,Italia
48h,43.6846,10.47364,328.13,23 de April,Cascina,Toscana,IT,Italia
48h,43.85484,11.15295,329.81,23 de April,Calenzano,Toscana,IT,Italia
48h,45.02549,22.4058,325.53,23 de April,Bogâltin,Caraș-Severin,RO,Rumanía
48h,43.92271,10.90364,329.5,23 de April,Pistoia,Toscana,IT,Italia
48h,44.55232,15.42106,334.15,23 de April,Grad Gospić,Ličko-senjska županija,HR,Croacia
48h,44.33438,11.20993,327.25,23 de April,Unione dell'Appennino Bolognese,Emilia-Romagna,IT,Italia
48h,44.52212,11.53516,345.58,23 de April,Budrio,Emilia-Romagna,IT,Italia
48h,44.48512,11.26046,333,23 de April,Casalecchio di Reno,Emilia-Romagna,IT,Italia
48h,44.52818,11.41311,342.28,23 de April,Granarolo dell'Emilia,Emilia-Romagna,IT,Italia
48h,44.55999,11.3739,335.79,23 de April,Castel Maggiore,Emilia-Romagna,IT,Italia
48h,44.544670000000004,10.86111,333.48,23 de April,Fiorano Modenese,Emilia-Romagna,IT,Italia
48h,44.67825,11.02274,342.05,23 de April,Nonantola,Emilia-Romagna,IT,Italia
48h,44.64556,10.67229,335.74,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
48h,44.71624,11.11679,336.09,23 de April,Unione dei comuni del Sorbara,Emilia-Romagna,IT,Italia
48h,44.78485,10.37899,349.21,23 de April,Parma,Emilia-Romagna,IT,Italia
48h,44.76991,10.21788,334.94,23 de April,Collecchio,Emilia-Romagna,IT,Italia
48h,44.62383,8.62339,325.8,23 de April,Ovada,Piemonte,IT,Italia
48h,44.97305,9.92206,347.57,23 de April,Cortemaggiore,Emilia-Romagna,IT,Italia
48h,45.39683,11.93469,341.1,23 de April,Padova,Veneto,IT,Italia
48h,45.06789,9.44833,338.05,23 de April,Castel San Giovanni,Emilia-Romagna,IT,Italia
48h,45.07275,9.45696,349.25,23 de April,Sarmato,Emilia-Romagna,IT,Italia
48h,45.41314,10.96172,342.09,23 de April,Verona,Veneto,IT,Italia
48h,45.51849,11.49778,331.68,23 de April,Vicenza,Veneto,IT,Italia
48h,46.82838,24.00388,335.99,23 de April,Petea,Cluj,RO,Rumanía
48h,50.7852,19.68241,339.8,23 de April,Koniecpol,województwo śląskie,PL,Polonia
48h,51.01355,19.45983,331.29,23 de April,gmina Gidle,województwo łódzkie,PL,Polonia
48h,53.43721,10.19599,330.46,23 de April,Hamburg,NA,DE,Alemania
48h,36.73085,-3.54864,340.34,23 de April,Motril,Granada,ES,España
48h,43.23447,27.59422,295.34,22 de April,Virgen,Varna,BG,Bulgaria
48h,44.59669,20.97241,306.5,22 de April,Ciudad de Smederevo,Serbia central,RS,Serbia
48h,43.90802,21.51142,295.9,22 de April,Municipio de paracina,Serbia central,RS,Serbia
48h,42.71538,24.17253,310.9,22 de April,Depósito,Sofía,BG,Bulgaria
48h,41.44675,21.94208,309.03,22 de April,Municipio de Kavadarci,Vardar sr,MK,Macedonia del Norte
48h,36.77683,10.20115,301.21,22 de April,Túnez,Estado de Túnez,TN,Túnez
48h,36.67699,9.91924,304.22,22 de April,Ritual,Delegación de Al -Mortaga,TN,Túnez
48h,36.58961,10.3163,304.09,22 de April,NA,Delegación de marané,TN,Túnez
48h,36.88309,6.95798,299.4,22 de April,Skikda ⵙⴽⵉⴽⴷⴰ skikda,Skikda ⵙⴽⵉⴽⴷⴰ skikda,DZ,Argelia
48h,36.79446,7.7016,296.98,22 de April,Sidi Amar ⵙⵉⴷⵉ ⵄⴻⵎⵎⴰⵔ Sidi Ammar,Annaba ⵄⴻⵏⵏⴰⴱⴰ Annaba,DZ,Argelia
48h,36.86842,6.98487,309.36,22 de April,Hamadi Krouma ⵃⴻⵎⵎⴰⴷⵉ ⴽⵔⵓⵎⴰ Hammadi Karma,Skikda ⵙⴽⵉⴽⴷⴰ skikda,DZ,Argelia
48h,36.76227,7.30894,313.53,22 de April,Bekkouche Lakhdar ⴱⴻⴽⴽⵓⵛ ⵍⴻⵅⴹⴻⵔ Green Kush,Skikda ⵙⴽⵉⴽⴷⴰ skikda,DZ,Argelia
48h,36.42886,6.6237,297.19,22 de April,Hamma bouziane ⵃⴰⵎⴰ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ ⴱⵓⵣⵉⵢⵢⴰⵏ,Constantino ⵇⵙⴻⵏⵟⵉⵏⴰ Constantino,DZ,Argelia
48h,36.74765,3.07926,305.06,22 de April,Beloizdadd ⴱⴱⴱⴱⴱⴱⴱⴱⴱⴱⴱⴱ a,Alger Argelia,DZ,Argelia
48h,36.62929,3.23323,306.48,22 de April,Meftah ⵎⴻⴼⵜⴰⵃ clave,Blida Blida,DZ,Argelia
48h,36.59838,2.8789,297.79,22 de April,Boufarik ⴱⵓ ⴼⴰⵔⵉⴽ boufarik,Blida Blida,DZ,Argelia
48h,36.08616,6.80288,303.86,22 de April,Sigus ⵙⵉⴳⵓⵙ Sigus,OUM El Boughi ⵓⵎⵍⴻⴱⵡⴰⵖⵉ Umm al -Baqi,DZ,Argelia
48h,36.17915,3.74593,310.58,22 de April,Agrio el ghozlane,Tuburet ⵜⵓⴱⵉⵔⴻⵜ bouira,DZ,Argelia
