tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
24h,66.31042,14.17814,297.05,23 de April,Mo i Rana,Nordland,NO,Noruega
24h,64.65127,24.42164,296.15,23 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
24h,64.64678,24.42854,310.67,23 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
24h,64.64333,24.42638,311.89,23 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
24h,64.66611,21.28441,328.1,23 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
24h,64.66236,21.2825,308.37,23 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
24h,61.03103,28.17563,299.97,23 de April,Lappeenranta,Etelä-Suomen aluehallintovirasto,FI,Finlandia
24h,61.46248,23.88405,295.82,23 de April,Tampere,Länsi- ja Sisä-Suomen aluehallintovirasto,FI,Finlandia
24h,58.68241,17.12884,303.19,23 de April,Oxelösund,Södermanlands län,SE,Suecia
24h,57.70958,18.8067,305.5,23 de April,Gotlands kommun,Gotlands län,SE,Suecia
24h,57.90373,15.12407,327.59,23 de April,Ydre kommun,Östergötlands län,SE,Suecia
24h,57.9032,15.1313,298.7,23 de April,Ydre kommun,Östergötlands län,SE,Suecia
24h,56.69089,22.59029,298.07,23 de April,Brocēni,Kurzeme,LV,Letonia
24h,55.57796,4.75324,312.36,23 de April,NA,NA,NA,Mundo
24h,53.69912,18.92219,295.48,23 de April,Kwidzyn,województwo pomorskie,PL,Polonia
24h,52.17257,14.62822,340.01,23 de April,Eisenhüttenstadt,Brandenburg,DE,Alemania
24h,52.49126,4.61178,306.5,23 de April,Beverwijk,Noord-Holland,NL,Países Bajos
24h,52.49167,4.61176,309.07,23 de April,Beverwijk,Noord-Holland,NL,Países Bajos
24h,50.9303,21.67692,318.96,23 de April,gmina Ożarów,województwo świętokrzyskie,PL,Polonia
24h,50.94252,21.44241,296.16,23 de April,Ostrowiec Świętokrzyski,województwo świętokrzyskie,PL,Polonia
24h,51.10479,18.94312,313.02,23 de April,gmina Działoszyn,województwo łódzkie,PL,Polonia
24h,50.80772,20.53274,312.84,23 de April,gmina Nowiny,województwo świętokrzyskie,PL,Polonia
24h,50.82765,20.27503,316.76,23 de April,Małogoszcz,województwo świętokrzyskie,PL,Polonia
24h,51.18086,16.11342,295.47,23 de April,Legnica,województwo dolnośląskie,PL,Polonia
24h,50.49324,19.46837,295.21,23 de April,Zawiercie,województwo śląskie,PL,Polonia
24h,50.49232,19.46805,325.3,23 de April,Zawiercie,województwo śląskie,PL,Polonia
24h,50.49387,19.45681,307.27,23 de April,Zawiercie,województwo śląskie,PL,Polonia
24h,50.5336,17.97908,319.94,23 de April,gmina Gogolin,województwo opolskie,PL,Polonia
24h,50.34768,19.29487,299.02,23 de April,Dąbrowa Górnicza,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
24h,50.34232,19.33406,302.51,23 de April,Dąbrowa Górnicza,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
24h,50.34155,19.33964,313.08,23 de April,Dąbrowa Górnicza,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
24h,50.33767,19.29149,309.16,23 de April,Dąbrowa Górnicza,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
24h,50.33434,19.29037,312.1,23 de April,Dąbrowa Górnicza,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
24h,50.42243,18.14297,295.2,23 de April,Zdzieszowice,województwo opolskie,PL,Polonia
24h,50.41824,18.14783,295.9,23 de April,Zdzieszowice,województwo opolskie,PL,Polonia
24h,50.41555,18.14081,304,23 de April,Zdzieszowice,województwo opolskie,PL,Polonia
24h,50.07652,20.10311,303.75,23 de April,Kraków,województwo małopolskie,PL,Polonia
24h,50.07445,20.10061,315.53,23 de April,Kraków,województwo małopolskie,PL,Polonia
24h,51.17492,3.80926,295.8,23 de April,Zelzate,Oost-Vlaanderen,BE,Bélgica
24h,50.03768,18.48753,302.27,23 de April,Radlin,województwo śląskie,PL,Polonia
24h,49.79612,18.31996,297.07,23 de April,Vratimov,Moravskoslezsko,CZ,Rep. Checa
24h,49.68061,18.66658,310.02,23 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
24h,49.67799,18.65991,304.38,23 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
24h,49.67724,18.66551,297.19,23 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
24h,49.89679,15.64005,295.19,23 de April,okres Chrudim,Severovýchod,CZ,Rep. Checa
24h,49.21675,16.77658,309.46,23 de April,okres Brno-venkov,Jihovýchod,CZ,Rep. Checa
24h,48.64671,20.21915,298.87,23 de April,Jelšava,Banskobystrický kraj,SK,Eslovaquia
24h,49.52317,5.90504,317.41,23 de April,Differdange,Canton Esch-sur-Alzette,LU,Luxemburgo
24h,66.02667,8.08635,295.77,23 de April,NA,NA,NA,Mundo
24h,60.28948,22.29217,295.05,23 de April,Pargas,Lounais-Suomen aluehallintovirasto,FI,Finlandia
24h,58.67332,17.13194,295.1,23 de April,Oxelösund,Södermanlands län,SE,Suecia
24h,57.1113,2.84973,309.79,23 de April,NA,NA,NA,Mundo
24h,57.01223,1.83749,302.54,23 de April,NA,NA,NA,Mundo
24h,56.07859,4.22716,308.54,23 de April,NA,NA,NA,Mundo
24h,55.47513,5.11352,314.34,23 de April,NA,NA,NA,Mundo
24h,50.53762,17.9793,300.76,23 de April,gmina Gogolin,województwo opolskie,PL,Polonia
24h,50.04072,18.48228,299.44,23 de April,Radlin,województwo śląskie,PL,Polonia
24h,50.03965,18.48294,302.03,23 de April,Radlin,województwo śląskie,PL,Polonia
24h,48.45845,17.18827,295.52,23 de April,Rohožník,Bratislavský kraj,SK,Eslovaquia
24h,51.49583,6.7404,334.77,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.49736,6.73437,296.46,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.49182,6.73783,342.39,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.4884,6.71459,315.24,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48592,6.70599,344.19,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48285,6.71806,337.76,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48439,6.712,309.98,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48954,6.71513,308.98,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48555,6.71249,326.42,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48404,6.71858,335.85,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48705,6.70647,313.95,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48253,6.72463,301.26,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48304,6.70389,331.85,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.37006,6.70846,330.5,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36699,6.72053,303.8,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36851,6.72025,311.67,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36751,6.70557,339.53,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.366,6.71161,311.8,23 de April,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,50.84092,6.95035,313.23,23 de April,Köln,Nordrhein-Westfalen,DE,Alemania
24h,48.27741,14.33819,331.51,23 de April,Linz,Oberösterreich,AT,Austria
24h,48.27417,14.32678,298.82,23 de April,Linz,Oberösterreich,AT,Austria
24h,48.28145,14.33827,314.06,23 de April,Linz,Oberösterreich,AT,Austria
24h,48.27819,14.32679,305.13,23 de April,Linz,Oberösterreich,AT,Austria
24h,48.27578,14.33373,308.44,23 de April,Linz,Oberösterreich,AT,Austria
24h,48.27336,14.34072,303.17,23 de April,Linz,Oberösterreich,AT,Austria
24h,51.18253,3.8173,295.71,23 de April,Zelzate,Oost-Vlaanderen,BE,Bélgica
24h,51.17519,3.81314,329.4,23 de April,Zelzate,Oost-Vlaanderen,BE,Bélgica
24h,51.17683,3.80589,299.07,23 de April,Zelzate,Oost-Vlaanderen,BE,Bélgica
24h,51.17316,3.80381,326.62,23 de April,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.17152,3.81107,317,23 de April,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.16786,3.80899,333.89,23 de April,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.16621,3.81627,321.73,23 de April,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.16949,3.80173,300.24,23 de April,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.04505,2.30014,326.65,23 de April,Dunkerque,Hauts-de-France,FR,Francia
24h,51.04643,2.2936,311.24,23 de April,Grande-Synthe,Hauts-de-France,FR,Francia
24h,51.04292,2.29173,295.66,23 de April,Grande-Synthe,Hauts-de-France,FR,Francia
24h,51.03728,2.28148,324.04,23 de April,Dunkerque,Hauts-de-France,FR,Francia
24h,51.03589,2.28802,305.43,23 de April,Dunkerque,Hauts-de-France,FR,Francia
24h,50.70018,2.11175,298.43,23 de April,Saint-Omer,Hauts-de-France,FR,Francia
24h,50.33947,3.49199,295.15,23 de April,Valenciennes,Hauts-de-France,FR,Francia
24h,49.24559,6.8533,322.38,23 de April,Völklingen,Saarland,DE,Alemania
24h,49.24734,6.8466,298.54,23 de April,Völklingen,Saarland,DE,Alemania
24h,48.98122,1.76359,295.17,23 de April,Mantes-la-Jolie,Île-de-France,FR,Francia
24h,48.38853,2.98065,301.57,23 de April,Montereau-Fault-Yonne,Île-de-France,FR,Francia
24h,41.92421,0.17803,336.63,23 de April,Monzón,Huesca,ES,España
24h,41.3125,1.65971,297.46,23 de April,Santa Margarida i els Monjos,Barcelona,ES,España
24h,39.95219,-0.00284,299.29,23 de April,Castelló de la Plana,Comunitat Valenciana,ES,España
24h,40.00902,-3.90015,295.86,23 de April,Villaluenga de la Sagra,Toledo,ES,España
24h,38.37637,-0.54378,307.97,23 de April,Alacant / Alicante,Alacant / Alicante,ES,España
24h,39.6857,-8.90663,301.64,23 de April,Maceira,Leiria,PT,Portugal
24h,38.92178,-9.00974,300.03,23 de April,Alhandra,Lisboa,PT,Portugal
24h,38.50214,-8.93436,306.61,23 de April,Setúbal,Setúbal,PT,Portugal
24h,36.96854,-1.90556,309.36,23 de April,Carboneras,Almería,ES,España
24h,37.3605,-5.86559,299.62,23 de April,Alcalá de Guadaíra,Sevilla,ES,España
24h,36.71497,-4.33289,299.49,23 de April,Málaga,Málaga,ES,España
24h,65.77177,24.19308,322.12,23 de April,Tornio,Lapin aluehallintovirasto,FI,Finlandia
24h,65.76826,24.1865,321.51,23 de April,Tornio,Lapin aluehallintovirasto,FI,Finlandia
24h,65.56477,22.22368,344.73,23 de April,Luleå,Norrbottens län,SE,Suecia
24h,64.65866,24.43746,296.91,23 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
24h,64.6446,24.42624,301.79,23 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
24h,64.66575,21.2881,309.45,23 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
24h,64.66219,21.28229,313.59,23 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
24h,66.31485,14.16371,331.93,23 de April,Mo i Rana,Nordland,NO,Noruega
24h,66.31109,14.18093,307.22,23 de April,Mo i Rana,Nordland,NO,Noruega
24h,66.06829,-17.34259,295.76,23 de April,NA,Norðurland eystra,IS,Islandia
24h,65.56431,22.22476,346.21,23 de April,Luleå,Norrbottens län,SE,Suecia
24h,40.48262,34.17739,332.65,23 de April,Sungurlu,Çorum,TR,Turquía
24h,40.5453,34.39246,335.46,23 de April,NA,Çorum,TR,Turquía
24h,42.69592,21.02733,341.59,23 de April,Komuna e Obiliqit / Opština Obilić,NA,XK,Kosovo
24h,42.69771,21.02625,339.37,23 de April,Komuna e Obiliqit / Opština Obilić,NA,XK,Kosovo
24h,45.37221,30.92811,325.61,23 de April,NA,NA,NA,Mundo
24h,45.49627,27.38391,334.25,23 de April,Măicănești,Vrancea,RO,Rumanía
24h,46.09476,25.01091,344.62,23 de April,Meșendorf,Brașov,RO,Rumanía
24h,46.09446,25.01106,350.74,23 de April,Meșendorf,Brașov,RO,Rumanía
24h,46.68266,24.57955,341.56,23 de April,Zona Metropolitană Târgu Mureș,Mureș,RO,Rumanía
24h,46.68207,24.58005,336.68,23 de April,Zona Metropolitană Târgu Mureș,Mureș,RO,Rumanía
24h,46.68647,24.57773,339.73,23 de April,Zona Metropolitană Târgu Mureș,Mureș,RO,Rumanía
24h,47.64864,20.83717,337.76,23 de April,NA,Észak-Alföld,HU,Hungría
24h,47.65356,20.83404,367,23 de April,NA,Észak-Alföld,HU,Hungría
24h,47.54657,19.10366,330.65,23 de April,Budapest,Közép-Magyarország,HU,Hungría
24h,48.6052,21.18284,335.61,23 de April,Košice,Košický kraj,SK,Eslovaquia
24h,49.06763,18.93125,355.67,23 de April,Martin,Žilinský kraj,SK,Eslovaquia
24h,50.57193,21.91554,328.65,23 de April,gmina Grębów,województwo podkarpackie,PL,Polonia
24h,50.57569,21.91422,329.94,23 de April,gmina Grębów,województwo podkarpackie,PL,Polonia
24h,49.77768,18.44472,326,23 de April,Havířov,Moravskoslezsko,CZ,Rep. Checa
24h,49.79134,18.40952,330.38,23 de April,Havířov,Moravskoslezsko,CZ,Rep. Checa
24h,50.03866,18.48896,326.77,23 de April,Radlin,województwo śląskie,PL,Polonia
24h,55.25024,23.87128,342.22,23 de April,Šingaliai,Kėdainių rajono savivaldybė,LT,Lituania
24h,52.15466,10.40659,328.18,23 de April,Salzgitter,Niedersachsen,DE,Alemania
24h,57.12888,24.45995,343.34,23 de April,Ādažu pagasts,Vidzeme,LV,Letonia
24h,57.12742,24.45285,333.77,23 de April,Ādažu pagasts,Vidzeme,LV,Letonia
24h,57.13225,24.45759,342.77,23 de April,Ādažu pagasts,Vidzeme,LV,Letonia
24h,53.13322,8.68045,329.42,23 de April,Bremen,Bremen,DE,Alemania
24h,36.03899,14.27474,330.41,23 de April,Ix-Xewkija,Għawdex,MT,Malta
24h,36.74637,15.02577,334.68,23 de April,Noto,Sicilia,IT,Italia
24h,36.74972,15.02506,335.06,23 de April,Noto,Sicilia,IT,Italia
24h,36.83361,14.98424,336.39,23 de April,Noto,Sicilia,IT,Italia
24h,36.83501,14.98103,335.41,23 de April,Noto,Sicilia,IT,Italia
24h,38.02324,15.21151,336.44,23 de April,Rodì Milici,Sicilia,IT,Italia
24h,38.02665,15.211,337.09,23 de April,Rodì Milici,Sicilia,IT,Italia
24h,40.50075,17.21656,337.33,23 de April,Taranto,Puglia,IT,Italia
24h,40.49946,17.20466,325.67,23 de April,Taranto,Puglia,IT,Italia
24h,40.51344,16.88543,339.47,23 de April,Castellaneta,Puglia,IT,Italia
24h,41.63691,13.27011,327.22,23 de April,Ferentino,Lazio,IT,Italia
24h,44.04267,25.64219,336.38,23 de April,Toporu,Giurgiu,RO,Rumanía
24h,43.54003,13.27913,335.81,23 de April,Jesi,Marche,IT,Italia
24h,43.6846,10.47364,328.13,23 de April,Cascina,Toscana,IT,Italia
24h,43.85484,11.15295,329.81,23 de April,Calenzano,Toscana,IT,Italia
24h,45.02549,22.4058,325.53,23 de April,Bogâltin,Caraș-Severin,RO,Rumanía
24h,43.92271,10.90364,329.5,23 de April,Pistoia,Toscana,IT,Italia
24h,44.55232,15.42106,334.15,23 de April,Grad Gospić,Ličko-senjska županija,HR,Croacia
24h,44.33438,11.20993,327.25,23 de April,Unione dell'Appennino Bolognese,Emilia-Romagna,IT,Italia
24h,44.52212,11.53516,345.58,23 de April,Budrio,Emilia-Romagna,IT,Italia
24h,44.48512,11.26046,333,23 de April,Casalecchio di Reno,Emilia-Romagna,IT,Italia
24h,44.52818,11.41311,342.28,23 de April,Granarolo dell'Emilia,Emilia-Romagna,IT,Italia
24h,44.55999,11.3739,335.79,23 de April,Castel Maggiore,Emilia-Romagna,IT,Italia
24h,44.544670000000004,10.86111,333.48,23 de April,Fiorano Modenese,Emilia-Romagna,IT,Italia
24h,44.67825,11.02274,342.05,23 de April,Nonantola,Emilia-Romagna,IT,Italia
24h,44.64556,10.67229,335.74,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
24h,44.71624,11.11679,336.09,23 de April,Unione dei comuni del Sorbara,Emilia-Romagna,IT,Italia
24h,44.712,10.61468,326.91,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
24h,44.70905,10.59554,345.96,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
24h,44.71379,10.60412,335.9,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
24h,44.71232,10.59455,339.71,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
24h,44.72095,10.56188,328.97,23 de April,Reggio Emilia,Emilia-Romagna,IT,Italia
24h,44.78485,10.37899,349.21,23 de April,Parma,Emilia-Romagna,IT,Italia
24h,44.78812,10.37799,345.62,23 de April,Parma,Emilia-Romagna,IT,Italia
24h,44.76991,10.21788,334.94,23 de April,Collecchio,Emilia-Romagna,IT,Italia
24h,44.85195,10.28297,339,23 de April,Parma,Emilia-Romagna,IT,Italia
24h,44.62383,8.62339,325.8,23 de April,Ovada,Piemonte,IT,Italia
24h,44.97305,9.92206,347.57,23 de April,Cortemaggiore,Emilia-Romagna,IT,Italia
24h,45.39683,11.93469,341.1,23 de April,Padova,Veneto,IT,Italia
24h,45.14409,9.94273,336.33,23 de April,Spinadesco,Lombardia,IT,Italia
24h,45.06789,9.44833,338.05,23 de April,Castel San Giovanni,Emilia-Romagna,IT,Italia
24h,45.07275,9.45696,349.25,23 de April,Sarmato,Emilia-Romagna,IT,Italia
24h,45.41314,10.96172,342.09,23 de April,Verona,Veneto,IT,Italia
24h,45.51849,11.49778,331.68,23 de April,Vicenza,Veneto,IT,Italia
24h,46.82838,24.00388,335.99,23 de April,Petea,Cluj,RO,Rumanía
24h,48.60491,21.1788,340.48,23 de April,Košice,Košický kraj,SK,Eslovaquia
24h,49.24318,6.84956,328.32,23 de April,Völklingen,Saarland,DE,Alemania
24h,50.7852,19.68241,339.8,23 de April,Koniecpol,województwo śląskie,PL,Polonia
24h,50.78995,19.68182,329.37,23 de April,Koniecpol,województwo śląskie,PL,Polonia
24h,50.78556,19.68136,340.06,23 de April,Koniecpol,województwo śląskie,PL,Polonia
24h,50.79032,19.68075,325.51,23 de April,Koniecpol,województwo śląskie,PL,Polonia
24h,50.92987,21.67686,329.59,23 de April,gmina Ożarów,województwo świętokrzyskie,PL,Polonia
24h,51.01355,19.45983,331.29,23 de April,gmina Gidle,województwo łódzkie,PL,Polonia
24h,50.83878,6.95241,332.5,23 de April,Köln,Nordrhein-Westfalen,DE,Alemania
24h,50.8571,6.97942,328.32,23 de April,Köln,Nordrhein-Westfalen,DE,Alemania
24h,53.1347,8.69341,331.67,23 de April,Bremen,Bremen,DE,Alemania
24h,53.13308,8.68185,341.09,23 de April,Bremen,Bremen,DE,Alemania
24h,53.13966,8.67931,335.8,23 de April,Bremen,Bremen,DE,Alemania
24h,53.43721,10.19599,330.46,23 de April,Hamburg,NA,DE,Alemania
24h,53.51981,9.90722,334.85,23 de April,Hamburg,NA,DE,Alemania
24h,53.52318,9.90601,333.72,23 de April,Hamburg,NA,DE,Alemania
24h,36.73085,-3.54864,340.34,23 de April,Motril,Granada,ES,España
24h,36.73037,-3.55447,344.65,23 de April,Motril,Granada,ES,España
24h,36.73494,-3.55505,342.43,23 de April,Motril,Granada,ES,España
24h,51.56771,-3.77916,334.06,23 de April,NA,Cymru / Wales,GB,Reino Unido
24h,45.20564,19.70971,298.1,23 de April,Municipio de beocina,Vojvodina,RS,Serbia
24h,44.82989,20.69875,306.48,23 de April,Ciudad de Pancevo,Vojvodina,RS,Serbia
24h,44.60014,20.97719,327.35,23 de April,Ciudad de Smederevo,Serbia central,RS,Serbia
24h,43.23453,27.59304,296.65,23 de April,Virgen,Varna,BG,Bulgaria
24h,44.59686,20.97607,310.97,23 de April,Ciudad de Smederevo,Serbia central,RS,Serbia
24h,44.52715,18.52696,303.08,23 de April,Lukavac,Tuzla Cantón,BA,Bosnia y Herzegovina
24h,43.90796,21.51166,301.84,23 de April,Municipio de paracina,Serbia central,RS,Serbia
24h,44.03825,20.14076,309.69,23 de April,Municipio de Gornji Milanovac,Serbia central,RS,Serbia
24h,44.01152,19.88729,302.64,23 de April,Municipio de Kosjerić,Serbia central,RS,Serbia
24h,44.22153,17.89859,296.5,23 de April,Zenica,Zenica-Doboj Cantón,BA,Bosnia y Herzegovina
24h,44.21493,17.89676,326.32,23 de April,Zenica,Zenica-Doboj Cantón,BA,Bosnia y Herzegovina
24h,42.71578,24.17365,326.8,23 de April,Depósito,Sofía,BG,Bulgaria
24h,42.59116,23.10486,320.25,23 de April,Pernik,Pernik,BG,Bulgaria
24h,36.67965,9.92071,295.92,23 de April,Ritual,Delegación de Al -Mortaga,TN,Túnez
24h,36.58985,10.31668,295.86,23 de April,NA,Delegación de marané,TN,Túnez
24h,36.50047,10.02852,295.23,23 de April,Estación Bir Masharqa,La delegación de Bir Masharqa,TN,Túnez
24h,36.65645,2.97987,300.4,23 de April,Dura ⴷⵡⵉⵔⴰ duira,Alger Argelia,DZ,Argelia
24h,36.63338,3.22969,303.02,23 de April,Meftah ⵎⴻⴼⵜⴰⵃ clave,Blida Blida,DZ,Argelia
24h,35.77599,9.89095,298.7,23 de April,NA,Delegación de Shabika,TN,Túnez
24h,36.13267,1.23877,298.86,23 de April,OUED Sly ⵡⴰⴷ ⵙⵍⵉ Wadi Sali,Chlef ⵛⵛⵍⴻⴼ Chlele,DZ,Argelia
24h,36.12601,1.23854,299.88,23 de April,OUED Sly ⵡⴰⴷ ⵙⵍⵉ Wadi Sali,Chlef ⵛⵛⵍⴻⴼ Chlele,DZ,Argelia
24h,36.12857,1.23796,307.32,23 de April,OUED Sly ⵡⴰⴷ ⵙⵍⵉ Wadi Sali,Chlef ⵛⵛⵍⴻⴼ Chlele,DZ,Argelia
24h,35.82623,-0.3335,302.74,23 de April,Arzew ⴰⵔⴻⵣⵢⵓ Arzio,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
24h,35.81828,-0.27576,307.29,23 de April,Aïn El Bia ⵄⵉⵏ ⵍⴱⵉⵢⴰ Ein Al -Bayya,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
24h,35.82349,-0.33026,296.08,23 de April,Arzew ⴰⵔⴻⵣⵢⵓ Arzio,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
24h,35.81524,-0.27245,312.15,23 de April,Aïn El Bia ⵄⵉⵏ ⵍⴱⵉⵢⴰ Ein Al -Bayya,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
24h,35.80794,-0.26373,296.67,23 de April,Bethioua ⴱⴻⵟⵟⵉⵡⴰ Bataya,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
24h,35.80762,-0.24737,297.54,23 de April,Bethioua ⴱⴻⵟⵟⵉⵡⴰ Bataya,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
24h,35.80746,-0.23872,295.05,23 de April,Bethioua ⴱⴻⵟⵟⵉⵡⴰ Bataya,Oran ⵡⴻⵀⵔⴰⵏ Oran,DZ,Argelia
