tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
48h,51.3649,10.4798,302.34,22 de April,Deuna,Thüringen,DE,Alemania
48h,51.5679,-3.78391,297.75,22 de April,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.5682,-3.77313,300.22,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,51.56145,-3.76224,295.04,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,51.57125,-3.76723,297.24,22 de April,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.56422,-3.76691,308.73,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,49.69382,18.64488,297.86,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.69288,18.65024,300.24,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.68444,18.65821,309.15,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.6835,18.66357,296.74,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.68118,18.65683,298.25,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.68023,18.6622,316.07,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.67696,18.66082,310.37,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,48.61993,21.19482,297.44,22 de April,Košice,Košický kraj,SK,Eslovaquia
48h,48.61418,21.18545,308.86,22 de April,Košice,Košický kraj,SK,Eslovaquia
48h,48.61167,21.19773,298.41,22 de April,Košice,Košický kraj,SK,Eslovaquia
48h,48.61068,21.18383,307.08,22 de April,Košice,Košický kraj,SK,Eslovaquia
48h,48.60718,21.18222,322.34,22 de April,Košice,Košický kraj,SK,Eslovaquia
48h,48.60843,21.1761,313.09,22 de April,Košice,Košický kraj,SK,Eslovaquia
48h,48.64682,20.22223,296.15,22 de April,Jelšava,Banskobystrický kraj,SK,Eslovaquia
48h,49.21524,16.77487,308.73,22 de April,okres Brno-venkov,Jihovýchod,CZ,Rep. Checa
48h,48.45814,17.19126,310.94,22 de April,Rohožník,Bratislavský kraj,SK,Eslovaquia
48h,47.98728,16.60704,295.56,22 de April,Mannersdorf am Leithagebirge,Niederösterreich,AT,Austria
48h,48.28064,14.34151,314.53,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27808,14.3352,327.5,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27734,14.34045,321.26,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27658,14.34569,326.96,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27584,14.35094,309.94,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27403,14.33939,328.05,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27628,14.32364,301.77,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27553,14.32889,300.62,22 de April,Linz,Oberösterreich,AT,Austria
48h,46.48437,18.40447,298.18,22 de April,Tamási járás,Tolna vármegye,HU,Hungría
48h,45.98545,17.73852,306.6,22 de April,Szigetvári járás,Baranya vármegye,HU,Hungría
48h,47.07151,8.26848,307.78,22 de April,Emmen,Luzern,CH,Suiza
48h,46.06767,13.62882,311.01,22 de April,Morsko,NA,SI,Eslovenia
48h,46.0055,13.25137,297.42,22 de April,Lumignacco,Friuli-Venezia Giulia,IT,Italia
48h,45.44601,16.39664,299.6,22 de April,Grad Sisak,Sisačko-moslavačka županija,HR,Croacia
48h,41.18264,32.63206,298.02,22 de April,Karabük,Karabük,TR,Turquía
48h,45.51949,11.49696,316.8,22 de April,Vicenza,Veneto,IT,Italia
48h,45.38287,11.95003,298.66,22 de April,Padova,Veneto,IT,Italia
48h,44.86531,13.82637,303.01,22 de April,Grad Pula,Istarska županija,HR,Croacia
48h,41.01944,28.55462,301.74,22 de April,Büyükçekmece,İstanbul,TR,Turquía
48h,42.57124,12.67454,314.05,22 de April,Terni,Umbria,IT,Italia
48h,42.56465,12.67276,296.42,22 de April,Terni,Umbria,IT,Italia
48h,40.63006,18.00193,303.24,22 de April,Brindisi,Puglia,IT,Italia
48h,40.62795,17.9995,302.27,22 de April,Brindisi,Puglia,IT,Italia
48h,40.52073,17.20776,299.54,22 de April,Taranto,Puglia,IT,Italia
48h,40.51721,17.20661,312.9,22 de April,Taranto,Puglia,IT,Italia
48h,40.50562,17.20841,306.88,22 de April,Taranto,Puglia,IT,Italia
48h,40.50354,17.21904,304.22,22 de April,Taranto,Puglia,IT,Italia
48h,40.5021,17.20724,316.25,22 de April,Taranto,Puglia,IT,Italia
48h,38.79389,15.20945,326.65,22 de April,Lipari,Sicilia,IT,Italia
48h,38.79309,15.21387,313.86,22 de April,Lipari,Sicilia,IT,Italia
48h,38.20462,15.26652,302.24,22 de April,Milazzo,Sicilia,IT,Italia
48h,39.08146,9.02076,301.33,22 de April,Sarroccu/Sarroch,Sardigna/Sardegna,IT,Italia
48h,37.43967,15.03154,302.01,22 de April,Catania,Sicilia,IT,Italia
48h,37.21062,15.16886,300.44,22 de April,Augusta,Sicilia,IT,Italia
48h,38.37688,-0.54673,299.45,22 de April,Alacant / Alicante,Alacant / Alicante,ES,España
48h,38.3766,-0.54643,299.73,22 de April,Alacant / Alicante,Alacant / Alicante,ES,España
48h,36.02827,14.25206,307.01,22 de April,Ta' Sannat,Għawdex,MT,Malta
48h,65.56359,22.23195,326.22,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.56582,22.21465,317.05,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.5647,22.22331,315.18,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.56139,22.22085,295.22,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.35686,19.36527,297.18,22 de April,Arvidsjaurs kommun,Norrbottens län,SE,Suecia
48h,65.35336,19.36308,309.22,22 de April,Arvidsjaurs kommun,Norrbottens län,SE,Suecia
48h,64.65933,24.42275,325.53,22 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.65817,24.43053,323.68,22 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.64864,24.42277,317.1,22 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.6443,24.42796,332.73,22 de April,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.66391,21.28123,309.82,22 de April,Skellefteå kommun,Västerbottens län,SE,Suecia
48h,63.31895,9.14194,306.74,22 de April,Heim,Trøndelag,NO,Noruega
48h,61.98841,5.00961,326.6,22 de April,Kinn,Vestland,NO,Noruega
48h,60.28809,22.29317,297.12,22 de April,Pargas,Lounais-Suomen aluehallintovirasto,FI,Finlandia
48h,60.2849,22.29113,298.15,22 de April,Pargas,Lounais-Suomen aluehallintovirasto,FI,Finlandia
48h,61.4489,2.13785,354.83,22 de April,NA,NA,NA,Mundo
48h,61.44892,2.14623,302.46,22 de April,NA,NA,NA,Mundo
48h,61.44906,2.13464,321.24,22 de April,NA,NA,NA,Mundo
48h,61.44905,2.14302,338.2,22 de April,NA,NA,NA,Mundo
48h,61.24198,1.14139,299.43,22 de April,NA,NA,NA,Mundo
48h,60.1368,16.19056,297.17,22 de April,Avesta,Dalarnas län,SE,Suecia
48h,60.1306,16.17924,300.63,22 de April,Avesta,Dalarnas län,SE,Suecia
48h,58.68121,17.13479,325.24,22 de April,Oxelösund,Södermanlands län,SE,Suecia
48h,58.67441,17.13167,295.23,22 de April,Oxelösund,Södermanlands län,SE,Suecia
48h,58.38556,13.82771,305.07,22 de April,Skövde,Västra Götalands län,SE,Suecia
48h,57.71159,18.80294,298.83,22 de April,Gotlands kommun,Gotlands län,SE,Suecia
48h,57.70832,18.80132,303.78,22 de April,Gotlands kommun,Gotlands län,SE,Suecia
48h,58.36083,12.37405,323.08,22 de April,Vänersborgs kommun,Västra Götalands län,SE,Suecia
48h,58.35999,12.38358,319.14,22 de April,Vänersborgs kommun,Västra Götalands län,SE,Suecia
48h,58.34633,11.42478,302.93,22 de April,Lysekils kommun,Västra Götalands län,SE,Suecia
48h,58.56492,6.38909,308.65,22 de April,Lund,Rogaland,NO,Noruega
48h,58.56339,6.39433,316.79,22 de April,Lund,Rogaland,NO,Noruega
48h,56.69159,22.59125,300.69,22 de April,Brocēni,Kurzeme,LV,Letonia
48h,57.70011,11.87516,302.99,22 de April,Göteborg,Västra Götalands län,SE,Suecia
48h,57.06265,9.97684,327.09,22 de April,Aalborg,Region Nordjylland,DK,Dinamarca
48h,57.16127,2.28893,332.07,22 de April,NA,NA,NA,Mundo
48h,53.69912,18.92167,297.13,22 de April,Kwidzyn,województwo pomorskie,PL,Polonia
48h,53.51759,10.0376,299.41,22 de April,Hamburg,NA,DE,Alemania
48h,53.51356,10.03664,306.38,22 de April,Hamburg,NA,DE,Alemania
48h,53.52124,9.89879,303.9,22 de April,Hamburg,NA,DE,Alemania
48h,53.52073,9.90479,305.44,22 de April,Hamburg,NA,DE,Alemania
48h,53.14084,8.67727,321.17,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13612,8.68296,295.1,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13564,8.68951,299.59,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13188,8.68203,321,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13237,8.67543,303.05,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13309,8.68277,323.05,22 de April,Bremen,Bremen,DE,Alemania
48h,53.1336,8.67619,304.17,22 de April,Bremen,Bremen,DE,Alemania
48h,52.48832,13.83952,300.3,22 de April,Rüdersdorf bei Berlin,Brandenburg,DE,Alemania
48h,52.17041,14.62908,311.25,22 de April,Eisenhüttenstadt,Brandenburg,DE,Alemania
48h,50.93164,21.67706,306.6,22 de April,gmina Ożarów,województwo świętokrzyskie,PL,Polonia
48h,65.56574,22.21939,322.41,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.56246,22.22871,301.21,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.56591,22.21246,309.08,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,65.56265,22.22184,310.84,22 de April,Luleå,Norrbottens län,SE,Suecia
48h,63.31704,9.14582,305.73,22 de April,Heim,Trøndelag,NO,Noruega
48h,63.31837,9.1397099999999991,305.96,22 de April,Heim,Trøndelag,NO,Noruega
48h,60.1395,16.19559,302.99,22 de April,Avesta,Dalarnas län,SE,Suecia
48h,58.68565,17.13492,295.92,22 de April,Oxelösund,Södermanlands län,SE,Suecia
48h,61.99205,5.01763,303.14,22 de April,Kinn,Vestland,NO,Noruega
48h,61.98856,5.0155,331.38,22 de April,Kinn,Vestland,NO,Noruega
48h,61.77375,5.29777,300.36,22 de April,Bremanger,Vestland,NO,Noruega
48h,61.45036,2.14208,329.06,22 de April,NA,NA,NA,Mundo
48h,61.10259,1.07614,313.04,22 de April,NA,NA,NA,Mundo
48h,60.8056,1.44992,306.77,22 de April,NA,NA,NA,Mundo
48h,59.64882,6.36379,304.02,22 de April,Sauda,Rogaland,NO,Noruega
48h,60.69271,-2.54566,298.3,22 de April,NA,NA,NA,Mundo
48h,57.06131,9.97981,315.57,22 de April,Aalborg,Region Nordjylland,DK,Dinamarca
48h,58.04851,1.13715,300.85,22 de April,NA,NA,NA,Mundo
48h,57.16207,2.29076,324.47,22 de April,NA,NA,NA,Mundo
48h,58.16328,-5.29391,309.53,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,58.16103,-5.30207,326.43,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,58.15781,-5.30383,304.5,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,58.15265,-5.29275,308.54,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,55.58072,4.75938,326.61,22 de April,NA,NA,NA,Mundo
48h,52.17351,14.63322,336.01,22 de April,Eisenhüttenstadt,Brandenburg,DE,Alemania
48h,52.17661,14.62519,303.87,22 de April,Eisenhüttenstadt,Brandenburg,DE,Alemania
48h,57.37012,-5.34388,295.28,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,57.36916,-5.33766,301.15,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,57.36595,-5.33933,301.96,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,57.36497,-5.33307,295.28,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,53.87595,9.58713,296.73,22 de April,Krempermarsch,Schleswig-Holstein,DE,Alemania
48h,53.52477,9.90552,332.22,22 de April,Hamburg,NA,DE,Alemania
48h,53.52289,9.9031,327.2,22 de April,Hamburg,NA,DE,Alemania
48h,56.81374,-5.68761,316.1,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.81281,-5.68156,318.85,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.80959,-5.68319,333.89,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.80864,-5.67711,313.11,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.40112,-5.42021,301.26,22 de April,Kilmore,Alba / Scotland,GB,Reino Unido
48h,53.13999,8.67516,313.48,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13851,8.67992,312.85,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13702,8.6847,316.74,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13552,8.6895,296.15,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13379,8.67589,321.97,22 de April,Bremen,Bremen,DE,Alemania
48h,53.1323,8.68066,335.24,22 de April,Bremen,Bremen,DE,Alemania
48h,52.16095,10.41722,318.96,22 de April,Salzgitter,Niedersachsen,DE,Alemania
48h,52.15782,10.40682,332.47,22 de April,Salzgitter,Niedersachsen,DE,Alemania
48h,52.15271,10.40222,297.44,22 de April,Salzgitter,Niedersachsen,DE,Alemania
48h,52.15689,10.40604,337.87,22 de April,Salzgitter,Niedersachsen,DE,Alemania
48h,52.15495,10.41188,302.7,22 de April,Salzgitter,Niedersachsen,DE,Alemania
48h,52.49193,4.61376,304.99,22 de April,Beverwijk,Noord-Holland,NL,Países Bajos
48h,52.48315,4.5901,309.7,22 de April,Velsen,Noord-Holland,NL,Países Bajos
48h,52.48502,4.58418,299.08,22 de April,Velsen,Noord-Holland,NL,Países Bajos
48h,52.4831,4.5913,312.98,22 de April,Velsen,Noord-Holland,NL,Países Bajos
48h,50.33586,3.49291,296.56,22 de April,Valenciennes,Hauts-de-France,FR,Francia
48h,52.64226,-8.68853,310.89,22 de April,Limerick,County Limerick,IE,Irlanda
48h,51.48074,-3.13855,297.06,22 de April,Cardiff,Cymru / Wales,GB,Reino Unido
48h,51.57194,-3.76788,301.54,22 de April,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.56856,-3.76958,326.61,22 de April,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.56974,-3.77562,309.06,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,51.56637,-3.77731,326.29,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,51.56402,-3.76525,313.36,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,51.55845,-3.77467,300.48,22 de April,NA,Cymru / Wales,GB,Reino Unido
48h,51.683839999999996,-5.03,303.59,22 de April,Rhoscrowther,Cymru / Wales,GB,Reino Unido
48h,48.61106,6.11718,300.15,22 de April,Nancy,Grand Est,FR,Francia
48h,38.92326,-9.01172,296.49,22 de April,Sobralinho,Lisboa,PT,Portugal
48h,58.15998,-5.3076,327.59,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,58.1572,-5.3008,314.45,22 de April,Achmelvich,Alba / Scotland,GB,Reino Unido
48h,56.8116,-5.67958,300.49,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.40225,-5.41766,322.06,22 de April,Kilmore,Alba / Scotland,GB,Reino Unido
48h,60.68505,27.48274,347.91,22 de April,Miehikkälä,Etelä-Suomen aluehallintovirasto,FI,Finlandia
48h,60.6871,27.47532,338.29,22 de April,Miehikkälä,Etelä-Suomen aluehallintovirasto,FI,Finlandia
48h,63.70271,27.58746,325.56,22 de April,Sonkajärvi,Itä-Suomen aluehallintovirasto,FI,Finlandia
48h,36.87331,34.73833,337.36,22 de April,Akdeniz,Mersin,TR,Turquía
48h,38.78077,26.93844,326.97,22 de April,Aliağa,Ege Bölgesi,TR,Turquía
48h,40.46906,34.10818,332.97,22 de April,Sungurlu,Çorum,TR,Turquía
48h,40.16155,28.37715,327.75,22 de April,Karacabey,Bursa,TR,Turquía
48h,40.75709,30.65584,338.94,22 de April,Yayalar,Sakarya,TR,Turquía
48h,40.8575,31.03286,327.57,22 de April,Çilimli,Düzce,TR,Turquía
48h,41.18866,32.63211,333.26,22 de April,Karabük,Karabük,TR,Turquía
48h,41.01395,30.55998,328.51,22 de April,Gölkent Mahallesi,Sakarya,TR,Turquía
48h,41.25326,31.41568,332.55,22 de April,Gülüç,Zonguldak,TR,Turquía
48h,41.26535,31.4266,340.35,22 de April,Ereğli,Zonguldak,TR,Turquía
48h,41.2646,31.42202,333.03,22 de April,Ereğli,Zonguldak,TR,Turquía
48h,45.37358,30.93007,331.49,22 de April,NA,NA,NA,Mundo
48h,45.23292,27.8806,328.84,22 de April,Lacu Sărat,Brăila,RO,Rumanía
48h,45.80939,24.92572,332.38,22 de April,Luța,Brașov,RO,Rumanía
48h,46.49171,22.46386,337.51,22 de April,Șuștiu,Bihor,RO,Rumanía
48h,45.46647,18.21889,329.47,22 de April,Podgorač,Osječko-baranjska županija,HR,Croacia
48h,46.6943,21.6725,335.51,22 de April,Ghiorac,Bihor,RO,Rumanía
48h,48.27396,14.33844,327.38,22 de April,Linz,Oberösterreich,AT,Austria
48h,49.6789,18.66824,330.88,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.67726,18.66185,339.73,22 de April,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,50.44904,20.48087,331.88,22 de April,gmina Pińczów,województwo świętokrzyskie,PL,Polonia
48h,50.82582,20.27623,325,22 de April,Małogoszcz,województwo świętokrzyskie,PL,Polonia
48h,52.08769,20.81109,329.89,22 de April,gmina Nadarzyn,województwo mazowieckie,PL,Polonia
48h,54.76336,24.63648,342.17,22 de April,Elektrėnai,Elektrėnų savivaldybė,LT,Lituania
48h,57.66671,12.30191,337.16,22 de April,Härryda kommun,Västra Götalands län,SE,Suecia
48h,57.66474,12.29464,340.39,22 de April,Härryda kommun,Västra Götalands län,SE,Suecia
48h,57.66497,12.29629,342.26,22 de April,Härryda kommun,Västra Götalands län,SE,Suecia
48h,58.52721,6.59896,338.08,22 de April,Lund,Rogaland,NO,Noruega
48h,58.52465,6.59984,344.88,22 de April,Lund,Rogaland,NO,Noruega
48h,60.92594,10.08341,339.1,22 de April,Dokka,Innlandet,NO,Noruega
48h,60.92617,10.08293,338.26,22 de April,Dokka,Innlandet,NO,Noruega
48h,61.9846,5.01865,346.26,22 de April,Kinn,Vestland,NO,Noruega
48h,37.69738,12.86485,332.93,22 de April,Partanna,Sicilia,IT,Italia
48h,37.70107,12.86409,331.33,22 de April,Partanna,Sicilia,IT,Italia
48h,44.40409,7.83122,335.99,22 de April,Mondovì,Piemonte,IT,Italia
48h,45.14298,9.9412,330.49,22 de April,Spinadesco,Lombardia,IT,Italia
48h,45.97194,12.72836,339.23,22 de April,Cordenons,Friuli-Venezia Giulia,IT,Italia
48h,43.53988,-5.83111,336.85,22 de April,Carreño,Asturias / Asturies,ES,España
48h,48.27267,14.34049,333.74,22 de April,Linz,Oberösterreich,AT,Austria
48h,48.27717,14.33984,342.85,22 de April,Linz,Oberösterreich,AT,Austria
48h,49.78072,18.31972,328.15,22 de April,Vratimov,Moravskoslezsko,CZ,Rep. Checa
48h,51.17901,16.11761,334.06,22 de April,Legnica,województwo dolnośląskie,PL,Polonia
48h,52.39879,12.49734,336,22 de April,Brandenburg an der Havel,Brandenburg,DE,Alemania
48h,52.20834,8.04586,332.45,22 de April,Georgsmarienhütte,Niedersachsen,DE,Alemania
48h,53.13434,8.67822,329.8,22 de April,Bremen,Bremen,DE,Alemania
48h,53.13419,8.67778,330.09,22 de April,Bremen,Bremen,DE,Alemania
48h,53.69132,-2.87394,339.68,22 de April,West Lancashire,England,GB,Reino Unido
48h,56.17939,14.48949,353.31,22 de April,Bromölla kommun,Skåne län,SE,Suecia
48h,56.18144,14.49201,339.57,22 de April,Bromölla kommun,Skåne län,SE,Suecia
48h,56.45358,2.28964,326.58,22 de April,NA,NA,NA,Mundo
48h,55.86052,-4.37481,327.25,22 de April,Renfrew,Alba / Scotland,GB,Reino Unido
48h,55.99522,-4.38317,333.14,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.70617,-4.09533,338.42,22 de April,Kinloch Rannoch,Alba / Scotland,GB,Reino Unido
48h,58.455,6.58942,343.73,22 de April,Lund,Rogaland,NO,Noruega
48h,58.54087,6.79922,339.71,22 de April,Sirdal,Agder,NO,Noruega
48h,58.54462,6.79799,334.07,22 de April,Sirdal,Agder,NO,Noruega
48h,58.52525,6.5988,326.02,22 de April,Lund,Rogaland,NO,Noruega
48h,58.54005,6.80025,332.18,22 de April,Sirdal,Agder,NO,Noruega
48h,58.5438,6.79903,334.8,22 de April,Sirdal,Agder,NO,Noruega
48h,56.81179,-5.67777,327.26,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.81527,-5.67974,331.41,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.81877,-5.68161,346.82,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,59.34622,10.75248,325.68,22 de April,Moss,Viken,NO,Noruega
48h,57.50021,-6.44069,327.27,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,57.50667,-6.42867,340.61,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,57.50515,-6.43586,326.76,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,61.448,2.14464,330.07,22 de April,NA,NA,NA,Mundo
48h,61.98532,5.0207,330,22 de April,Kinn,Vestland,NO,Noruega
48h,61.98904,5.01904,351.52,22 de April,Kinn,Vestland,NO,Noruega
48h,55.99944,-4.39602,367,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.00285,-4.40108,351.93,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.00274,-4.39207,356.27,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.02181,-4.41509,328.06,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,56.8164,-5.68341,327.9,22 de April,NA,Alba / Scotland,GB,Reino Unido
48h,45.37688,30.92574,322.86,22 de April,NA,NA,NA,Mundo
48h,45.37669,30.93122,310.23,22 de April,NA,NA,NA,Mundo
48h,41.2588,31.42838,300.61,22 de April,Ereğli,Zonguldak,TR,Turquía
48h,41.25411,31.41432,297.89,22 de April,Gülüç,Zonguldak,TR,Turquía
48h,38.75285,26.94848,304.1,22 de April,Aliağa,Ege Bölgesi,TR,Turquía
48h,38.75525,26.94792,303.11,22 de April,Aliağa,Ege Bölgesi,TR,Turquía
48h,38.43014,27.21672,296.12,22 de April,Bornova,Ege Bölgesi,TR,Turquía
48h,36.86922,34.7649,300.92,22 de April,Akdeniz,Mersin,TR,Turquía
48h,36.93758,30.64635,304.71,22 de April,Kepez,Antalya,TR,Turquía
48h,36.93734,30.65054,310.78,22 de April,Kepez,Antalya,TR,Turquía
48h,48.45905,17.1936,309.25,23 de April,Rohožník,Bratislavský kraj,SK,Eslovaquia
48h,45.37654,30.9271,333.27,23 de April,NA,NA,NA,Mundo
48h,48.28328,14.32764,295.8,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.28597,14.32911,297.24,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.27755,14.33455,329.55,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.27682,14.3417,323.64,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.27444,14.32651,303.36,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.27298,14.34084,307.93,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.2706,14.32564,296.04,23 de April,Linz,Oberösterreich,AT,Austria
48h,48.26218,14.33105,296.45,23 de April,Linz,Oberösterreich,AT,Austria
48h,47.98644,16.60585,295.42,23 de April,Mannersdorf am Leithagebirge,Niederösterreich,AT,Austria
48h,48.38558,2.98521,297.99,23 de April,Provins,Île-de-France,FR,Francia
48h,45.42258,27.9627,301.99,23 de April,Galați,Galați,RO,Rumanía
48h,45.42134,27.96799,315.29,23 de April,Galați,Galați,RO,Rumanía
48h,46.94078,18.93826,308.07,23 de April,Dunaújváros,Fejér vármegye,HU,Hungría
48h,46.9393,18.94838,298.42,23 de April,Dunaújváros,Fejér vármegye,HU,Hungría
